ts,open,high,low,close,volume,ma20,ma60,ma240,macd,signal,hist
2025-03-07 00:00:00-05:00,543.9294301970624,547.220425978033,533.201394439888,543.6311645507812,3161300,,,,0.0,0.0,0.0
2025-03-10 00:00:00-04:00,535.060615132678,545.4108267493962,528.9658013548004,534.0364990234375,3893400,,,,-0.21526493170324557,-0.11959162872402532,-0.09567330297922025
2025-03-11 00:00:00-04:00,534.1160737046888,534.9611697813635,519.2518859898544,522.781494140625,4582600,,,,-0.6233072781983537,-0.3260324686725205,-0.29727480952583324
2025-03-12 00:00:00-04:00,527.4645323361044,529.6519150217358,516.2791147576448,521.6282348632812,2810800,,,,-0.8352552445603578,-0.4985334090139288,-0.33672183554642904
2025-03-13 00:00:00-04:00,521.4889991011983,525.4958931800845,514.7380003492467,516.8458251953125,2375800,,,,-1.1231434609155713,-0.6843407780946172,-0.438802682820954
2025-03-14 00:00:00-04:00,519.599856487526,525.3765002660747,517.95936514627,524.6109619140625,2369500,,,,-0.9430501653259853,-0.7544654059979936,-0.18858475932799168
2025-03-17 00:00:00-04:00,520.2461578965605,530.4174107092199,518.4862995868907,528.9359741210938,2544800,,,,-0.6153805284043301,-0.7192667339259347,0.10388620552160455
2025-03-18 00:00:00-04:00,529.2840441612302,529.5326089964201,522.4932358721057,527.1463623046875,2363300,,,,-0.4708870718906155,-0.6595764303582676,0.1886893584676521
2025-03-19 00:00:00-04:00,528.5184406054606,534.5336974295193,526.5398742435506,533.0125122070312,2804300,,,,-0.07262227292085299,-0.5239871080956343,0.4513648351747813
2025-03-20 00:00:00-04:00,530.5366506881176,537.3871106994026,529.4926907322848,533.3007202148438,2598600,,,,0.22579806716817075,-0.35599170386685014,0.5817897710350208
2025-03-21 00:00:00-04:00,532.3661202717622,534.9611220819407,527.7129947444467,532.6146850585938,5973400,,,,0.40172579308853074,-0.1902074450823537,0.5919332381708844
2025-03-24 00:00:00-04:00,536.2536820792532,542.3286519890847,535.1500689175342,540.5488891601562,2758700,,,,0.9610752406717893,0.05703979288608739,0.9040354477857019
2025-03-25 00:00:00-04:00,542.8158992252689,544.0388187952768,538.8885626923093,542.0303955078125,2138200,,,,1.4468424658745107,0.351170324461317,1.0956721414131936
2025-03-26 00:00:00-04:00,543.9991163770156,547.8668001047419,541.9906929193191,545.9180297851562,2681600,,,,2.016966638942222,0.699656156327584,1.3173104826146378
2025-03-27 00:00:00-04:00,545.9179970540747,558.6047562664153,544.6552682408613,554.3692016601562,2901200,,,,2.9226975208976,1.160478162161572,1.762219358736028
2025-03-28 00:00:00-04:00,551.0482756337761,555.3832920128118,536.9894961907187,537.5064697265625,2656400,,,,2.550506271100403,1.4465355845806709,1.103970686519732
2025-03-31 00:00:00-04:00,529.1049888046954,548.264384443005,527.9715793522163,544.973388671875,4741800,,,,2.6970939140428527,1.702409007739058,0.9946849063037948
2025-04-01 00:00:00-04:00,543.6609398739316,547.9860039754424,540.8770261410417,545.3611450195312,2714900,,,,2.8006942243462163,1.926095631033761,0.8745985933124554
2025-04-02 00:00:00-04:00,539.7435388261971,546.3752914333407,538.5405240233565,544.2376098632812,2994600,,,,2.7741731648659425,2.0981912977376034,0.6759818671283391
2025-04-03 00:00:00-04:00,525.3864952450332,536.8900829113311,523.9746639960214,527.5042724609375,3443500,535.049691772461,,,1.6295037137293775,2.003360455765866,-0.37385674203648867
2025-04-04 00:00:00-04:00,516.63702065924,517.8897971063188,485.4868896556421,486.9583740234375,6125100,532.2160522460938,,,-1.9569168292430277,1.203931568721872,-3.1608483979649
2025-04-07 00:00:00-04:00,475.75306830457913,499.3170255174341,462.91717728248534,482.7327575683594,6009400,529.6508651733399,,,-4.993683099185205,-0.04480541749962452,-4.94887768168558
