ts,open,high,low,close,volume,ma20,ma60,ma240,macd,signal,hist
2025-03-07 00:00:00-05:00,303.7921243056839,315.862887129718,303.33275017950444,314.025390625,7607600,,,,0.0,0.0,0.0
2025-03-10 00:00:00-04:00,312.8525029176434,318.9416483222992,308.60085396653,310.07672119140625,4707600,,,,-0.08859194242035073,-0.049217745789083736,-0.039374196631267
2025-03-11 00:00:00-04:00,310.43834572250273,310.51655356011526,299.38407651341225,299.82391357421875,4513100,,,,-0.43082266969219063,-0.20561320640511113,-0.2252094632870795
2025-03-12 00:00:00-04:00,296.8233488833438,299.50138593012394,289.649315242824,292.6303405761719,4546200,,,,-0.8356387567968113,-0.41903649583319386,-0.41660226096361747
2025-03-13 00:00:00-04:00,293.6370589070711,296.59854727952165,290.5485051537887,290.7733154296875,4178600,,,,-1.1119127685445278,-0.6251515222228101,-0.4867612463217177
2025-03-14 00:00:00-04:00,290.2552792788581,293.8716313416003,289.0237593108066,293.05059814453125,2696800,,,,-1.1597127110393899,-0.7700473254192548,-0.3896653856201351
2025-03-17 00:00:00-04:00,294.4873729252845,298.32853539669844,293.24609929955443,297.0970153808594,2758400,,,,-0.9870821125217617,-0.8249730400736445,-0.16210907244811723
2025-03-18 00:00:00-04:00,298.0744005793329,298.0744005793329,295.4354376749609,296.7353820800781,2435400,,,,-0.8726562384690624,-0.836432209330808,-0.0362240291382544
2025-03-19 00:00:00-04:00,297.1165430438627,301.11406142280407,296.7646972376234,299.9803161621094,2812200,,,,-0.6191476438655741,-0.786238396754051,0.16709075288847697
2025-03-20 00:00:00-04:00,301.0651813199082,302.65833042077844,298.60217137824054,300.0584716796875,2723500,,,,-0.42628181355490824,-0.7055872266664647,0.27930541311155643
2025-03-21 00:00:00-04:00,299.46228409005494,300.05847717046584,294.8196855019126,298.53375244140625,6016100,,,,-0.3621659404726074,-0.630448611534525,0.2682826710619176
2025-03-24 00:00:00-04:00,299.37427501127746,300.9869909185492,297.6443070097635,298.758544921875,3443400,,,,-0.29788413187714013,-0.5590277085198682,0.261143576642728
2025-03-25 00:00:00-04:00,299.99006977169233,301.68096388070364,297.15564696485114,299.9803161621094,2657100,,,,-0.1772438249638526,-0.47822897442639745,0.30098514946254484
2025-03-26 00:00:00-04:00,300.93812169077614,306.95884260156237,300.8306231985097,306.48968505859375,2624400,,,,0.2926171763672869,-0.31696738453990697,0.6095845609071939
2025-03-27 00:00:00-04:00,308.03399513483123,309.48054194173784,303.65528062051703,305.6198425292969,3119500,,,,0.5916115853563042,-0.12862487772059056,0.7202364630768947
2025-03-28 00:00:00-04:00,302.0132401511519,302.9906292778546,299.0712893349609,300.14642333984375,3211600,,,,0.4790897165719912,-0.003561744614226682,0.4826514611862179
2025-03-31 00:00:00-04:00,298.1036842475483,306.11828703374795,297.55634872169117,305.3070373535156,4418800,,,,0.7066929253673493,0.14176157972888795,0.5649313456384614
2025-04-01 00:00:00-04:00,306.00099227160104,307.66256581362404,303.9191783670756,306.53857421875,2411200,,,,0.9499729023856958,0.30636915064032594,0.6436037517453699
2025-04-02 00:00:00-04:00,305.6393360433528,306.83175193429605,302.8244506727621,304.5348815917969,2776800,,,,0.9968466519828212,0.44648391750674077,0.5503627344760804
2025-04-03 00:00:00-04:00,304.3394430771238,312.49086513678407,304.2612352404682,311.0736389160156,7023900,301.5617080688477,,,1.4471699228669763,0.6489554564924626,0.7982144663745138
2025-04-04 00:00:00-04:00,307.457350118815,307.8385164241546,292.53259686189756,293.32427978515625,8831100,300.52665252685546,,,0.603472176134062,0.6397741175156024,-0.036301941381540415
2025-04-07 00:00:00-04:00,285.9841072941635,297.9864463755516,283.93158385500215,293.1092834472656,7725900,299.67828063964845,,,-0.07133936129423546,0.4964942025849837,-0.5678335638792191
2025-04-08 00:00:00-04:00,296.91129751347086,301.28022854138226,288.2516432990603,293.05059814453125,5562500,299.33961486816406,,,-0.5978288389533759,0.27632997406042276,-0.8741588130137987
2025-04-09 00:00:00-04:00,290.6853616322537,304.603376022993,290.0011771763097,297.0872497558594,8265700,299.5624603271484,,,-0.7221779662700669,0.07568084728321511,-0.797858813553282
