ts,open,high,low,close,volume,ma20,ma60,ma240,macd,signal,hist
2025-03-07 00:00:00-05:00,67.6539773707858,69.76178790632362,67.6539773707858,69.38296508789062,28393300,,,,0.0,0.0,0.0
2025-03-10 00:00:00-04:00,69.89778375227331,71.1216769980508,69.27612533775999,69.40239715576172,25251200,,,,0.00043597588171451207,0.00024220882317472892,0.00019376705853978315
2025-03-11 00:00:00-04:00,69.82007427689159,69.97549258518207,68.58647295053534,69.004150390625,28076400,,,,-0.011794088548313653,-0.004690699935631984,-0.007103388612681669
2025-03-12 00:00:00-04:00,68.35334634535661,68.70303009473085,67.74139607857563,67.9356689453125,18923300,,,,-0.05564463405784181,-0.02195151772770848,-0.03369311633013333
2025-03-13 00:00:00-04:00,68.23679803573235,68.23679803573235,67.2945947988422,67.6248550415039,15746600,,,,-0.0906689055198342,-0.04239338701380013,-0.048275518506034065
2025-03-14 00:00:00-04:00,67.03774154254269,67.77162425439738,66.91053042793898,67.67377471923828,14205100,,,,-0.10792713446528523,-0.06015667617902617,-0.04777045828625907
2025-03-17 00:00:00-04:00,67.75205009159949,68.66206495591886,67.59549232791669,68.61314392089844,15634800,,,,-0.07458098969934213,-0.0638070851253493,-0.010773904573992826
2025-03-18 00:00:00-04:00,68.60335384932253,68.68163646059993,67.8107629401008,67.8890380859375,12657600,,,,-0.08546054761900734,-0.06901081935602778,-0.016449728262979565
2025-03-19 00:00:00-04:00,67.07688277629757,67.88904063612624,67.06709558316007,67.79119110107422,14780000,,,,-0.09654866329630352,-0.07537219792217974,-0.02117646537412378
2025-03-20 00:00:00-04:00,67.82054659585467,68.30980174651687,67.6052731350927,68.21195220947266,16295300,,,,-0.08133647291144541,-0.07670854174546324,-0.004627931165982174
2025-03-21 00:00:00-04:00,68.21194161226379,68.46635634140652,66.7148222782961,67.19429016113281,47479500,,,,-0.12341975272609318,-0.08692868780315151,-0.03649106492294167
2025-03-24 00:00:00-04:00,67.32150641625036,67.59548808457667,66.86160541637094,67.46827697753906,12575400,,,,-0.13754364448043077,-0.0977986577881097,-0.03974498669232107
