ts,open,high,low,close,volume,ma20,ma60,ma240,macd,signal,hist
2025-03-07 00:00:00-05:00,991.077968236202,998.3181787760273,938.9222659963895,960.3641357421875,5510700,,,,0.0,0.0,0.0
2025-03-10 00:00:00-04:00,951.5603719641854,955.7332297241644,920.2490767310682,930.5865478515625,4459900,,,,-0.6680869078024898,-0.3711593932236054,-0.2969275145788844
2025-03-11 00:00:00-04:00,927.1904790297871,934.1618360149735,917.430591407608,926.6825561523438,3204900,,,,-0.9723378759880461,-0.6175440173073925,-0.3547938586806536
2025-03-12 00:00:00-04:00,934.1618602173282,940.5157591827054,919.472214760819,923.2865600585938,2331600,,,,-1.2094987935346353,-0.8180707030212282,-0.3914280905134071
2025-03-13 00:00:00-04:00,918.2273104879016,919.7211727066997,883.8385730341728,886.9757080078125,3447200,,,,-2.757797864443546,-1.3950956796461442,-1.362702184797402
2025-03-14 00:00:00-04:00,888.1608798923112,903.2389444672211,877.9528209517093,900.2213134765625,3186400,,,,-3.0703083033902203,-1.8491714407008963,-1.221136862689324
2025-03-17 00:00:00-04:00,897.9406900339285,919.6116615835388,894.3255385065314,912.859375,2256100,,,,-2.645313816776138,-2.05065383693963,-0.594659979836508
2025-03-18 00:00:00-04:00,909.2641442290565,913.8054829780174,893.1702952125978,894.3753051757812,2182000,,,,-3.1969076579716784,-2.3261201854415137,-0.8707874725301648
2025-03-19 00:00:00-04:00,899.1656358891055,906.4357533739241,892.3337204305576,900.3507690429688,1908500,,,,-3.2337691937253794,-2.5357916092250363,-0.6979775845003431
2025-03-20 00:00:00-04:00,897.8111601696334,903.7666712095004,890.441415849641,891.7361450195312,1891800,,,,-3.6566037396091815,-2.7869185894859636,-0.8696851501232179
2025-03-21 00:00:00-04:00,885.1133434036037,906.0473515788091,880.3429653820994,905.5394287109375,3447600,,,,-3.175492001112957,-2.8719362316663153,-0.30355576944664175
2025-03-24 00:00:00-04:00,916.2354692672584,924.8500988087712,916.2354692672584,922.250732421875,2208100,,,,-1.8615950714141718,-2.6549573225163527,0.793362251102181
2025-03-25 00:00:00-04:00,922.8384006937879,928.4752142408838,918.7153262445679,926.4535522460938,1623000,,,,-0.6250690987044436,-2.2253624498685083,1.6002933511640647
2025-03-26 00:00:00-04:00,930.5068327618178,935.5759709546342,919.6713477631961,925.945556640625,1644700,,,,0.2791639283013865,-1.7014136628887964,1.9805775911901828
2025-03-27 00:00:00-04:00,925.7563543402839,939.0417954747511,924.2027400965379,934.9087524414062,1547000,,,,1.4894201294990808,-1.0399745858091574,2.5293947153082383
2025-03-28 00:00:00-04:00,933.6638422329862,934.9087273559636,922.2108991015949,925.8558959960938,2100500,,,,1.839981917936484,-0.44730100687734387,2.287282924813828
2025-03-31 00:00:00-04:00,918.5857621438265,990.9285396685266,918.2670642639558,941.9099731445312,3102000,,,,3.0779994886507893,0.2740013779867598,2.8039981106640295
2025-04-01 00:00:00-04:00,938.5637301523174,953.8011125027112,934.9087643067132,950.4947509765625,2041500,,,,4.529603677462887,1.1407355323402886,3.388868145122599
2025-04-02 00:00:00-04:00,946.9493804609009,966.9173277312638,946.1127908265885,961.131103515625,1719900,,,,6.27239010897631,2.1820737124349847,4.090316396541326
2025-04-03 00:00:00-04:00,927.2701706283369,977.3344316333654,924.2027565285647,963.1228637695312,3096900,924.2525512695313,,,7.669778996676314,3.2924161459743,4.3773628507020135
2025-04-04 00:00:00-04:00,951.0922588016416,960.5733235972566,910.3994674271709,912.7298583984375,5167000,921.8708374023438,,,5.323549177433165,3.7024244110328937,1.6211247664002713
2025-04-07 00:00:00-04:00,884.1173901131287,933.9825145270217,868.143046535537,904.4140014648438,4626600,920.5622100830078,,,2.8858442371555384,3.5378943587506697,-0.6520501215951313
