ts,open,high,low,close,volume,amount,ma20,ma60,ma240,macd,signal,hist
2025-03-07 09:20:00,96.5,96.5,96.5,96.5,1000,96500.0,,,,0.0,0.0,0.0
2025-03-07 09:21:00,97.8,97.8,97.8,97.8,30,2934.0,,,,0.02916666666665435,0.01620370370369686,0.01296296296295749
2025-03-07 09:46:00,96.2,96.2,96.2,96.2,1,96.2,,,,-0.0124517817284584,0.004459652297075853,-0.01691143402553425
2025-03-07 09:47:00,97.7,97.7,97.7,97.7,10,977.0,,,,0.0230814223044149,0.010767839968938672,0.012313582335476228
2025-03-07 11:08:00,96.3,96.3,96.3,96.3,1000,96300.0,,,,-0.013805510151513545,0.0034578238693277093,-0.017263334020841254
2025-03-07 11:48:00,96.3,96.3,96.3,96.3,1000,96300.0,,,,-0.035720061324425956,-0.0071615612664585855,-0.02855850005796737
2025-03-07 12:04:00,96.3,96.5,96.3,96.5,2500,241050.0,,,,-0.04009847383238707,-0.015497015160024167,-0.024601458672362905
2025-03-07 12:05:00,96.5,96.5,96.5,96.5,1000,96500.0,,,,-0.04238960365927369,-0.021959809891632646,-0.020429793767641043
2025-03-07 12:07:00,97.2,97.2,97.2,97.2,10,972.0,,,,-0.008601644052561142,-0.01887400731260467,0.010272363260043528
2025-03-07 12:22:00,96.1,96.1,96.1,96.1,2000,192200.0,,,,-0.04116850632254909,-0.023869269284723642,-0.01729923703782545
2025-03-07 12:28:00,97.2,97.2,97.2,97.2,1000,97200.0,,,,-0.005521354667479272,-0.019854850405281815,0.014333495737802543
2025-03-07 13:07:00,96.0,96.0,96.0,96.0,200,19200.0,,,,-0.04522868512137279,-0.025304085964758447,-0.019924599156614344
2025-03-07 13:09:00,97.2,97.2,97.2,97.2,20,1944.0,,,,-0.006290935971520639,-0.021280242851544638,0.014989306880023999
2025-03-07 13:12:00,95.8,95.8,95.8,95.8,2000,191600.0,,,,-0.05820244529004981,-0.029004395149916578,-0.02919805014013323
2025-03-07 13:18:00,97.2,97.2,97.2,97.2,5,486.0,,,,-0.013530653663394787,-0.025796789253228827,0.01226613558983404
2025-03-07 13:20:00,96.3,96.3,96.3,96.3,110,10593.0,,,,-0.03404861119584268,-0.02749495269322395,-0.006553658502618732
2025-03-07 13:30:00,95.8,96.0,95.5,95.9,12150,1162590.0,,,,-0.07402769414709098,-0.037015893511606786,-0.0370118006354842
2025-03-07 13:38:00,95.0,95.1,95.0,95.1,3100,294510.0,,,,-0.15417631849149416,-0.06087783706802026,-0.0932984814234739
2025-03-07 13:39:00,95.0,95.0,95.0,95.0,1100,104500.0,,,,-0.2203108986392266,-0.09323070332277116,-0.12708019531645542
2025-03-07 13:40:00,95.3,95.3,95.3,95.3,2000,190600.0,96.405,,,-0.24907008967502975,-0.12476211299605179,-0.12430797667897796
2025-03-07 13:43:00,94.8,94.8,94.8,94.8,3000,284400.0,96.32000000000001,,,-0.3013846524565622,-0.16041546501821521,-0.140969187438347
2025-03-07 14:12:00,94.7,94.7,94.7,94.7,100,9470.0,96.16499999999999,,,-0.34500366376822456,-0.19760753379795779,-0.14739612997026677
2025-03-07 14:14:00,94.7,94.7,94.7,94.7,500,47350.0,96.09,,,-0.3747421975614884,-0.23324483202904706,-0.14149736553244135
2025-03-07 14:24:00,91.8,94.0,91.8,94.0,3110,285740.0,95.905,,,-0.44153912791919936,-0.27510135303898436,-0.166437774880215
2025-03-07 14:25:00,93.0,93.0,92.0,92.0,1100,101300.0,95.69,,,-0.6273022888521069,-0.34580866487320866,-0.28149362397889827
2025-03-10 09:49:00,93.3,93.3,93.3,93.3,20,1866.0,95.53999999999999,,,-0.6732765456272887,-0.41150078326920997,-0.2617757623580787
2025-03-10 10:11:00,92.2,92.2,92.2,92.2,25,2305.0,95.325,,,-0.7791999082561887,-0.48521884760931117,-0.2939810606468775
2025-03-10 10:12:00,92.2,92.5,91.6,91.6,9063,833992.5,95.08000000000001,,,-0.8956124361833133,-0.5674566363419465,-0.3281557998413668
2025-03-10 10:14:00,92.1,92.1,91.2,91.5,5000,457200.0,94.795,,,-0.9832345824134023,-0.6507411020246365,-0.3324934803887658
2025-03-10 10:15:00,91.1,91.4,91.0,91.0,13600,1238600.0,94.54,,,-1.0765411067314403,-0.7360066566099903,-0.34053445012145
2025-03-10 10:16:00,91.0,91.0,90.0,90.0,7020,634918.0,94.18,,,-1.2100805954427898,-0.8309154374804857,-0.3791651579623041
2025-03-10 10:17:00,90.0,90.0,90.0,90.0,4500,405000.0,93.88000000000001,,,-1.3004225493915413,-0.9248913152238395,-0.37553123416770184
2025-03-10 10:21:00,90.2,90.2,90.2,90.2,3000,270600.0,93.53,,,-1.3412021609760956,-1.0082062915141419,-0.3329958694619537
2025-03-10 10:22:00,90.0,90.0,90.0,90.0,2000,180000.0,93.24,,,-1.372503173541915,-1.0811026307549738,-0.2914005427869413
2025-03-10 10:26:00,90.9,90.9,90.9,90.9,2000,181800.0,92.925,,,-1.3138035098650107,-1.1276616931764771,-0.18614181668853358
2025-03-10 10:27:00,90.6,90.9,90.6,90.9,4000,362700.0,92.655,,,-1.2527602956084536,-1.152689535662117,-0.10007075994633663
2025-03-10 10:29:00,90.6,90.6,90.6,90.6,4000,362400.0,92.39,,,-1.213249797904055,-1.1648047333956613,-0.04844506450839381
2025-03-10 10:30:00,91.0,91.0,91.0,91.0,5,455.0,92.185,,,-1.138051356099723,-1.1594529464138044,0.021401590314081398
2025-03-10 10:31:00,91.0,91.0,91.0,91.0,2000,182000.0,91.985,,,-1.066128104476178,-1.1407848762610948,0.07465677178491692
2025-03-10 10:32:00,90.8,91.0,90.5,90.5,13100,1188150.0,91.745,,,-1.0357905829328473,-1.1197832259972964,0.08399264306444909
2025-03-10 10:37:00,90.7,90.7,90.7,90.7,10,907.0,91.53999999999999,,,-0.9848323059933648,-1.0927901716026227,0.10795786560925791
2025-03-10 10:38:00,90.7,90.7,90.7,90.7,2000,181400.0,91.34,,,-0.933646630201963,-1.0609587554050792,0.1273121252031162
2025-03-10 10:39:00,90.8,90.8,90.8,90.8,200,18160.0,91.14500000000001,,,-0.8751637667554348,-1.02379722859269,0.14863346183725512
2025-03-10 10:42:00,90.8,90.8,90.8,90.8,1000,90800.0,90.985,,,-0.8193470117463164,-0.9829049588364805,0.16355794709016414
2025-03-10 10:43:00,90.9,90.9,90.9,90.9,60,5454.0,90.93,,,-0.7585121982714895,-0.938024451901706,0.1795122536302165
2025-03-10 10:45:00,90.9,90.9,90.9,90.9,1000,90900.0,90.81,,,-0.7021911895115949,-0.8908561558484467,0.1886649663368518
2025-03-10 10:46:00,90.9,90.9,90.9,90.9,1000,90900.0,90.745,,,-0.650050084732257,-0.8426935990490746,0.1926435143168176
2025-03-10 10:47:00,91.0,91.0,91.0,91.0,100,9100.0,90.715,,,-0.5939861465906233,-0.792950999260341,0.19896485266971764
2025-03-10 10:48:00,91.0,91.0,91.0,91.0,1000,91000.0,90.69,,,-0.5432849098129964,-0.7430168905166035,0.1997319807036071
2025-03-10 10:49:00,91.0,91.0,91.0,91.0,100,9100.0,90.69,,,-0.4973637381721403,-0.6938855588219128,0.19652182064977253
2025-03-10 10:50:00,91.0,91.0,91.0,91.0,100,9100.0,90.74,,,-0.45571165352633614,-0.6462502338635365,0.1905385803372004
2025-03-10 10:52:00,91.0,91.0,91.0,91.0,100,9100.0,90.78999999999999,,,-0.41787962652414024,-0.6005756951868256,0.1826960686626854
2025-03-10 10:53:00,91.0,91.0,91.0,91.0,1100,100100.0,90.83000000000001,,,-0.38347227109842663,-0.5571546930698174,0.17368242197139072
2025-03-10 10:55:00,91.1,91.1,91.1,91.1,10,911.0,90.885,,,-0.34427959876404657,-0.5145794253133691,0.17029982654932252
2025-03-10 11:00:00,91.1,91.3,90.7,91.3,6040,550152.0,90.905,,,-0.2939080668294025,-0.4704449472082173,0.17653688037881476
2025-03-10 11:03:00,91.3,91.3,91.3,91.3,1000,91300.0,90.925,,,-0.2510945069418824,-0.42657469501684997,0.17548018807496757
2025-03-10 11:10:00,91.3,91.3,91.0,91.0,3100,282400.0,90.94500000000001,,,-0.23834515052735128,-0.38892867343855925,0.15058352291120797
2025-03-10 11:11:00,91.2,91.2,91.2,91.2,110,10032.0,90.955,,,-0.2098533762389394,-0.35311352823840036,0.14326015199946096
2025-03-10 11:33:00,90.2,90.2,90.2,90.2,25,2255.0,90.91499999999999,,,-0.26412023521000094,-0.33531483553719904,0.0711946003271981
2025-03-10 11:45:00,91.1,91.1,91.1,91.1,20,1822.0,90.94500000000001,93.03166666666667,,-0.23248098777395398,-0.31474803446601907,0.08226704669206508
2025-03-10 11:53:00,90.3,91.0,90.2,90.5,6422,580138.0,90.935,92.93166666666666,,-0.25249898120189584,-0.30229820854975226,0.04979922734785641
2025-03-10 11:57:00,91.0,91.0,91.0,91.0,10,910.0,90.95,92.81833333333333,,-0.22572752004676033,-0.28698405582907655,0.06125653578231621
2025-03-10 12:03:00,90.9,90.9,90.9,90.9,100,9090.0,90.955,92.73,,-0.21009855712740944,-0.2716069440232812,0.06150838689587179
2025-03-10 12:07:00,90.0,90.4,90.0,90.2,8300,747790.0,90.925,92.605,,-0.2509216698356198,-0.2674698865888759,0.016548216753256073
2025-03-10 12:14:00,90.3,90.3,90.3,90.3,2000,180600.0,90.895,92.50500000000001,,-0.2721130706459718,-0.2683985238666271,-0.003714546779344685
2025-03-10 12:16:00,90.3,90.3,90.3,90.3,1000,90300.0,90.865,92.405,,-0.28561081242199293,-0.2718409829606549,-0.013769829461338035
2025-03-10 12:17:00,90.9,90.9,90.9,90.9,10,909.0,90.865,92.31166666666667,,-0.24532063864485565,-0.2665369123928325,0.021216273747976855
2025-03-10 12:44:00,89.8,90.1,89.8,90.1,3330,299433.0,90.82,92.205,,-0.2744597048311306,-0.2681214712878982,-0.006338233543232374
2025-03-10 12:50:00,90.0,90.0,90.0,90.0,1000,90000.0,90.77,92.08500000000001,,-0.30209856172467653,-0.2749168907729906,-0.027181670951685943
2025-03-10 12:59:00,90.0,90.0,90.0,90.0,2000,180000.0,90.72,91.98333333333333,,-0.32030661820418516,-0.2839948377530099,-0.03631178045117528
2025-03-10 13:12:00,89.8,90.1,89.7,90.0,12200,1095620.0,90.66999999999999,91.86333333333333,,-0.3309189012695697,-0.2933796516917422,-0.037539249577827505
2025-03-10 13:18:00,90.3,90.3,90.3,90.3,10,903.0,90.635,91.76833333333333,,-0.31161518609212635,-0.29702675895590425,-0.014588427136222104
2025-03-10 13:41:00,90.1,90.1,90.1,90.1,200,18020.0,90.59,91.65,,-0.3088393506502314,-0.29938927749381145,-0.009450073156419936
2025-03-10 13:42:00,90.1,90.1,90.1,90.1,1000,90100.0,90.53999999999999,91.555,,-0.30314333056210785,-0.30014008815807525,-0.0030032424040326022
2025-03-10 13:56:00,90.1,90.1,90.1,90.1,10,901.0,90.48,91.43666666666667,,-0.29522457060906504,-0.2991569845952643,0.003932413986199257
2025-03-10 14:02:00,90.1,90.1,90.1,90.1,100,9010.0,90.41999999999999,91.33333333333333,,-0.28565479683642536,-0.2964565469270107,0.010801750090585316
2025-03-10 14:15:00,90.1,90.1,90.1,90.1,50,4505.0,90.375,91.23666666666666,,-0.2749007276699871,-0.2921453829268332,0.017244655256846098
