ts,open,high,low,close,volume
2025-03-10 04:00:00+00:00,340.3173338451274,347.62676193229174,337.21009464373617,340.52447509765625,2809100
2025-03-11 04:00:00+00:00,339.2519908559221,340.4652768132542,331.80444886113236,335.1582946777344,3190900
2025-03-12 04:00:00+00:00,338.3740749778044,340.2285626769538,330.896971068928,333.54058837890625,1816700
2025-03-13 04:00:00+00:00,331.46909362934764,336.02638196559514,327.1682859694076,328.7860107421875,2490300
2025-03-14 04:00:00+00:00,333.13616753732794,337.3482004945099,332.37662949358366,335.0301208496094,1936100
2025-03-17 04:00:00+00:00,335.1287476057622,339.68603618547775,334.39880115372546,337.9894104003906,1683800
2025-03-18 04:00:00+00:00,337.3580698743886,337.3580698743886,330.79833564750425,332.1398620605469,3310000
2025-03-19 04:00:00+00:00,332.35686164387363,337.35805405600263,332.1004110789145,334.02392578125,2407200
2025-03-20 04:00:00+00:00,330.02896669928026,335.1682441562857,329.0819748808017,331.6861572265625,2782900
2025-03-21 04:00:00+00:00,326.7145244102635,331.3902095212882,324.74167013147235,331.2225036621094,6766100
2025-03-24 04:00:00+00:00,335.92773861128416,338.49245510530005,334.6848609291071,337.0325622558594,2277200
2025-03-25 04:00:00+00:00,338.9166271629917,340.1299433954611,336.2039524987991,337.96966552734375,1678000
2025-03-26 04:00:00+00:00,338.69956330897406,342.55649652597947,334.1916147570876,336.4801025390625,1703200
2025-03-27 04:00:00+00:00,336.450541177895,337.35806735309785,332.06095865593426,334.6947021484375,1481100
2025-03-28 04:00:00+00:00,332.42592852801585,333.6589623875411,323.59739405246853,325.21514892578125,1965200
2025-03-31 04:00:00+00:00,321.2102548506371,327.4740728287973,317.62951973399186,325.3236389160156,2837500
2025-04-01 04:00:00+00:00,322.57154328420637,327.700946264313,319.493895475469,326.0832214355469,1955300
2025-04-02 04:00:00+00:00,321.70348410035956,331.7847705535687,321.67389249065155,330.1177062988281,1747600
2025-04-03 04:00:00+00:00,315.33115918469485,320.292886213032,300.8602606170747,301.6099548339844,4638700
2025-04-04 04:00:00+00:00,281.13167909718476,290.29559383774995,277.6791847924825,284.16986083984375,7216800
2025-04-07 04:00:00+00:00,272.25386711090744,290.3548095862367,263.67193969323944,276.2587585449219,7824700
2025-04-08 04:00:00+00:00,285.9553882793623,287.8197199868106,264.6288074638872,270.22186279296875,4989000
2025-04-09 04:00:00+00:00,267.0850179506151,297.76287744997,265.4771369206121,296.9244384765625,6457300
2025-04-10 04:00:00+00:00,292.6532121759532,294.221627799248,276.00231635400473,285.23529052734375,4116800
2025-04-11 04:00:00+00:00,285.0280890700177,291.40039895775806,280.28337768521556,289.4670104980469,3197900
2025-04-14 04:00:00+00:00,294.61619187691105,298.374476677219,291.6963460194461,294.0736389160156,2758400
2025-04-15 04:00:00+00:00,292.8011113839319,297.63462773722864,288.4214032256599,289.447265625,3611300
2025-04-16 04:00:00+00:00,288.73709081828855,291.71612016174487,283.70630619025303,286.2019958496094,3017200
2025-04-17 04:00:00+00:00,288.20443979815,293.65938084967553,287.93808519582285,290.2561950683594,2717600
2025-04-21 04:00:00+00:00,286.777127824633,288.4324061451005,279.9677490553702,282.2276306152344,2978300
2025-04-22 04:00:00+00:00,284.963289976511,290.6427431322175,284.46770164611706,288.6009216308594,2231200
2025-04-23 04:00:00+00:00,298.6811700748358,302.6656893450397,292.57551824028457,293.1603088378906,2458300
2025-04-24 04:00:00+00:00,294.80567685491394,305.49056040695706,294.44886776424187,304.1524658203125,2874400
2025-04-25 04:00:00+00:00,302.40802961805525,305.27251466937355,301.22852687683195,303.7461242675781,2162400
2025-04-28 04:00:00+00:00,303.74610475405586,308.6821452464027,301.1690393442946,304.3507080078125,2189600
2025-04-29 04:00:00+00:00,302.3088652970555,305.94649675595167,300.23730981711213,304.68768310546875,2651000
2025-04-30 04:00:00+00:00,312.4287594834927,313.2613441760222,299.5137299316223,306.5411682128906,5124800
2025-05-01 04:00:00+00:00,308.6325968325493,316.0763433154841,308.2757575016629,311.1898193359375,2961000
2025-05-02 04:00:00+00:00,315.6699654844999,321.80535166141,315.6699654844999,320.8240661621094,3765200
2025-05-05 04:00:00+00:00,316.56202444593606,323.5894637336913,316.56202444593606,320.25909423828125,1829100
2025-05-06 04:00:00+00:00,318.71283526409945,321.2403538353427,317.0278531315811,318.0586853027344,1724200
2025-05-07 04:00:00+00:00,319.8923539897498,319.95182217105037,315.3032010934157,317.4639892578125,1555500
2025-05-08 04:00:00+00:00,322.0134842332823,325.9682695020504,320.05094351995746,321.3890380859375,2553400
2025-05-09 04:00:00+00:00,322.7766823328891,324.8482379805967,320.45733251323105,322.7469482421875,1646200
2025-05-12 04:00:00+00:00,340.0826138902846,347.90301236258176,336.7324621427822,339.5275573730469,4592000
2025-05-13 04:00:00+00:00,345.85124952719923,352.19477382298044,344.998852156219,349.4294128417969,4132500
2025-05-14 04:00:00+00:00,348.6166812664781,349.3204082764231,345.70261925555695,346.5748596191406,2052200
2025-05-15 04:00:00+00:00,346.3568106969589,348.24004049816165,345.4251021192971,346.7235412597656,1580400
2025-05-16 04:00:00+00:00,348.43825695657324,351.09460318717953,345.1673557786073,350.4602355957031,2561700
2025-05-19 04:00:00+00:00,346.6144952636314,349.84571065450393,345.46472669110995,349.45916748046875,2277700
2025-05-20 04:00:00+00:00,347.7444361719224,349.35013761562294,344.4239881164003,346.4063415527344,2266000
2025-05-21 04:00:00+00:00,343.5814793343851,345.3457725145146,338.6354874136193,339.4879150390625,2093400
2025-05-22 04:00:00+00:00,338.982431020054,344.3050450533582,337.5848682448229,342.144287109375,2174100
2025-05-23 04:00:00+00:00,334.65098120489347,341.8964801836879,333.2732311256307,340.36016845703125,1936600
2025-05-27 04:00:00+00:00,346.8622751715884,350.2223482317654,343.56164004127686,348.40850830078125,2240100
2025-05-28 04:00:00+00:00,349.37987170723545,349.6871340700022,345.7818953805591,346.4063415527344,1924400
2025-05-29 04:00:00+00:00,349.0924517575151,349.9745833063475,345.66295853858975,348.6860656738281,2290300
2025-05-30 04:00:00+00:00,348.7256879071402,350.123250695381,343.95813036096797,344.959228515625,4867100
2025-06-02 04:00:00+00:00,343.41298163687395,343.41298163687395,336.50447904565084,341.6288757324219,2552700
2025-06-03 04:00:00+00:00,342.9471438856669,347.74443556340293,341.8766863411774,346.317138671875,2614300
2025-06-04 04:00:00+00:00,347.2091843037015,348.6265899668588,346.24774169921875,346.24774169921875,1616300
2025-06-05 04:00:00+00:00,347.9029901997609,348.4084999504504,342.7984367066058,345.8809814453125,1753300
2025-06-06 04:00:00+00:00,350.45035989286004,354.2862089567155,349.15192081047775,350.2322998046875,1608000
2025-06-09 04:00:00+00:00,352.085784916016,357.2795410904492,350.80715851680884,354.91064453125,2147100
2025-06-10 04:00:00+00:00,356.2685383302116,357.180403911293,352.9480904952733,355.4062194824219,1894300
2025-06-11 04:00:00+00:00,357.7553122967223,361.0757602150816,354.5934562765161,359.9359130859375,2551700
2025-06-12 04:00:00+00:00,356.6749244018651,358.8059481547796,354.71238374079786,357.7751159667969,1571800
2025-06-13 04:00:00+00:00,354.07803194682026,357.20023222454097,352.5615329405954,353.89959716796875,1609600
2025-06-16 04:00:00+00:00,357.81479903816245,361.3929325093537,357.0218697545777,359.2420959472656,1579800
2025-06-17 04:00:00+00:00,357.53726403703365,359.1925424519722,353.87981955731055,354.5240783691406,1560100
2025-06-18 04:00:00+00:00,353.9789413487463,361.0163020009737,353.810427999709,356.6253662109375,2000500
2025-06-20 04:00:00+00:00,359.7475714675361,361.0360889926194,355.971190911253,357.3389892578125,6268300
2025-06-23 04:00:00+00:00,356.7443346091899,363.86097612413784,354.5736551954183,362.9986572265625,2927400
2025-06-24 04:00:00+00:00,366.62637152266865,370.8091082431751,364.6737521741088,369.7287292480469,3841800
2025-06-25 04:00:00+00:00,369.708875697657,370.8883782839567,366.2496790066474,368.3013916015625,1737700
2025-06-26 04:00:00+00:00,370.7000819278849,378.95657044338503,369.7485607753514,378.51055908203125,2575100
2025-06-27 04:00:00+00:00,379.6404912215964,384.07105230943637,379.3728844002428,381.3155822753906,4455000
2025-06-30 04:00:00+00:00,382.90146880477266,385.7164070047957,381.4147037538111,384.7846984863281,2791400
2025-07-01 04:00:00+00:00,383.17898278491583,390.4145905788169,380.8596330216859,387.4707946777344,2393600
2025-07-02 04:00:00+00:00,389.23506712563636,395.1226586131261,385.98400905243585,394.91448974609375,2713700
2025-07-03 04:00:00+00:00,395.40019287406074,398.86931106436657,394.0819110226908,394.3495178222656,1737800
2025-07-07 04:00:00+00:00,394.5477983720907,394.5477983720907,384.66576537324244,388.05560302734375,3012900
2025-07-08 04:00:00+00:00,388.9674613008143,392.45642260946425,388.06548688287637,390.8110656738281,2003600
2025-07-09 04:00:00+00:00,396.19312265787613,400.19748470152905,393.37818466625794,398.63140869140625,3101000
2025-07-10 04:00:00+00:00,401.08957126342096,408.36480468801676,399.88033446679094,404.7271728515625,3382800
2025-07-11 04:00:00+00:00,401.87258570497323,403.28996105792294,398.15567325949,402.33843994140625,2072600
2025-07-14 04:00:00+00:00,400.4353560483236,403.2007472984812,398.6809843134441,402.1897277832031,2497500
2025-07-15 04:00:00+00:00,402.6754339932438,405.1434541629975,399.46400109047664,401.0697326660156,2167000
2025-07-16 04:00:00+00:00,401.4265529979041,409.4253560172349,399.76138344506313,409.2370300292969,3242100
2025-07-17 04:00:00+00:00,411.19955707262193,416.195096180974,409.2370465377182,414.3812561035156,2444700
2025-07-18 04:00:00+00:00,415.0056845434875,416.1950784005503,408.5233806409896,410.0596923828125,2526600
2025-07-21 04:00:00+00:00,415.05363374602655,415.2625348443219,407.71194870045656,407.9407653808594,1833300
2025-07-22 04:00:00+00:00,408.24913606000166,416.34685390547617,408.24913606000166,415.0237731933594,2185000
2025-07-23 04:00:00+00:00,417.81919539193774,425.9368291169325,417.27206335114346,425.3697814941406,3254900
2025-07-24 04:00:00+00:00,424.82266089963156,427.92645586299744,422.2958410064833,427.2897644042969,2511400
2025-07-25 04:00:00+00:00,427.45888624874937,432.6119824050139,426.39443481518146,431.497802734375,2218400
2025-07-28 04:00:00+00:00,429.01078928265855,434.13404249154354,428.8814594336476,430.6920166015625,2550300
2025-07-29 04:00:00+00:00,432.293620177751,432.9501968212643,422.5942463079233,427.8169860839844,2383700
2025-07-30 04:00:00+00:00,427.7672727441442,434.56179536948645,424.2158022865682,431.8658752441406,3172600
2025-07-31 04:00:00+00:00,431.87585001401453,438.85938878873475,431.42817442780216,435.7456359863281,4116400
2025-08-01 04:00:00+00:00,424.7530104907289,428.6227963436456,419.10251049844425,426.4640808105469,4027300
2025-08-04 04:00:00+00:00,428.6227788421314,434.621497687227,427.7573011060086,431.44805908203125,4059500
2025-08-05 04:00:00+00:00,425.4294903828786,437.45671136772137,424.3551114664357,431.975341796875,4329900
2025-08-06 04:00:00+00:00,431.08992893811615,432.452810515411,423.330441672216,425.4991149902344,2630800
2025-08-07 04:00:00+00:00,424.6236941813721,425.1111402155259,407.83133617220034,414.95416259765625,4261100
2025-08-08 04:00:00+00:00,418.3364690557006,419.70930836188785,413.60120565935915,414.35723876953125,2965200
2025-08-11 04:00:00+00:00,414.81487965716184,416.11807517086015,404.68771532170183,406.418701171875,3416000
2025-08-12 04:00:00+00:00,408.8659345780191,416.01860384279723,407.51301077807017,410.5670471191406,2765100
2025-08-13 04:00:00+00:00,413.02420619757936,413.38235271521864,408.40831478608226,411.5519104003906,4403000
2025-08-14 04:00:00+00:00,407.1747491613789,417.0631393921411,404.88670376532093,415.3321838378906,3676000
2025-08-15 04:00:00+00:00,413.56142455375965,414.3970593105621,404.9861877360874,405.672607421875,3107400
2025-08-18 04:00:00+00:00,404.88667679679037,410.994809785708,403.3546646543037,410.4974060058594,3185200
2025-08-19 04:00:00+00:00,417.13278618733136,419.68944909047,411.91004611379554,413.92950439453125,3543600
2025-08-20 04:00:00+00:00,412.6461833826129,419.7292390485615,409.91046246241706,418.4061279296875,4060200
2025-08-21 04:00:00+00:00,417.7495700779758,418.39618898004437,412.00954085439736,415.7201843261719,2504300
