ts,open,high,low,close,volume,ma20,ma60,ma240,macd,signal,hist
2025-03-07 00:00:00-05:00,338.3378360507605,343.81685001477626,336.62070677393535,342.7547912597656,6358700,,,,0.0,0.0,0.0
2025-03-10 00:00:00-04:00,337.4147906363076,342.4471358958823,335.1318880827478,338.943359375,8204300,,,,-0.08551289485046709,-0.04750716380581505,-0.03800573104465204
2025-03-11 00:00:00-04:00,335.89614221230545,337.0872098989899,327.13171845399165,329.6727294921875,9776100,,,,-0.3964420791651264,-0.1905132766579918,-0.2059288025071346
2025-03-12 00:00:00-04:00,333.47424630087136,333.662837308143,326.66519009566895,330.36749267578125,6295400,,,,-0.50305881856724,-0.2963891377383604,-0.2066696808288796
2025-03-13 00:00:00-04:00,328.5312520376789,333.7025716918127,325.26571340391433,326.109375,7915300,,,,-0.7198424076704555,-0.42235691199231534,-0.29748549567814014
2025-03-14 00:00:00-04:00,324.7793056180254,330.29800062574157,323.95548461728515,329.335205078125,7810600,,,,-0.6986897169958866,-0.497258465955032,-0.20143125104085458
2025-03-17 00:00:00-04:00,327.57834636201903,333.6131673013663,327.31036298183636,332.06475830078125,6149400,,,,-0.5494362425967552,-0.510463269246636,-0.03897297335011918
2025-03-18 00:00:00-04:00,332.7993292084681,333.30552010988146,329.8315196250934,332.2831726074219,7778300,,,,-0.4301352587728502,-0.49115893776121344,0.06102367898836325
2025-03-19 00:00:00-04:00,334.29804381683005,338.49663184920973,332.015141655727,337.3452453613281,5614900,,,,-0.08982902385542957,-0.3984497366410076,0.308620712785578
2025-03-20 00:00:00-04:00,336.4817415891937,339.69766358563754,335.1516994018881,336.97802734375,5432700,,,,0.13396683997075343,-0.2791575167401162,0.4131243567108696
2025-03-21 00:00:00-04:00,334.86388445718694,336.90857958250007,333.0276208917873,333.1665954589844,17279700,,,,0.09075029580174032,-0.1982238009855527,0.288974096787293
2025-03-24 00:00:00-04:00,336.1343574479224,342.65555995835115,335.14178587400806,341.3155822753906,5675100,,,,0.5054631259398548,-0.04710136057219816,0.5525644865120529
2025-03-25 00:00:00-04:00,342.00044568976176,342.96324129038476,338.13935816971735,342.05999755859375,3931200,,,,0.8483708745328613,0.14241167580437247,0.7059591987284888
2025-03-26 00:00:00-04:00,343.4198125365693,344.79950149712596,340.4520333673521,341.6232604980469,6187100,,,,1.0687117180851828,0.3361943357765661,0.7325173823086167
