ts,open,high,low,close,volume,amount,ma20,ma60,ma240,macd,signal,hist
2025-03-07 09:51:00,44.25,44.25,44.2,44.2,17,751450.0,,,,0.0,0.0,0.0
2025-03-07 09:52:00,43.8,43.8,43.8,43.8,1,43800.0,,,,-0.008974358974356278,-0.004985754985753488,-0.00398860398860279
2025-03-07 10:49:00,43.85,43.85,43.8,43.8,4,175350.0,,,,-0.011435114625463427,-0.007628935165962478,-0.0038061794595009493
2025-03-07 10:52:00,43.8,43.8,43.8,43.8,3,131400.0,,,,-0.012274068908055824,-0.009202489956644504,-0.0030715789514113197
2025-03-07 10:56:00,43.8,43.8,43.8,43.8,1,43800.0,,,,-0.012471544070258744,-0.010174959647748217,-0.0022965844225105274
2025-03-07 12:44:00,43.85,43.85,43.85,43.85,1,43850.0,,,,-0.010217800580839764,-0.010186571922525828,-3.1228658313935814e-05
2025-03-07 12:58:00,43.85,43.85,43.8,43.8,8,350450.0,,,,-0.010861539123595776,-0.010357388114630231,-0.0005041510089655449
2025-03-07 13:12:00,43.8,43.8,43.7,43.7,7,306400.0,,,,-0.01587452732003669,-0.011683260415515156,-0.004191266904521535
2025-03-07 13:17:00,43.7,43.7,43.3,43.3,22,958550.0,,,,-0.03894984569242155,-0.01798197688470763,-0.020967868807713917
2025-03-07 13:23:00,43.4,43.4,43.3,43.3,5,216650.0,,,,-0.05475218139520166,-0.026220637202500806,-0.028531544192700854
2025-03-10 09:27:00,44.0,44.0,44.0,44.0,2,88000.0,,,,-0.028110445519608618,-0.026634116464040077,-0.0014763290555685413
2025-03-10 09:28:00,44.2,44.2,44.2,44.2,2,88400.0,,,,0.002790569535804366,-0.020314927934956425,0.02310549747076079
2025-03-10 09:34:00,44.2,44.2,44.2,44.2,1,44200.0,,,,0.025670581209702448,-0.010582796523529241,0.03625337773323169
2025-03-10 10:06:00,44.15,44.2,44.15,44.2,3,132500.0,,,,0.04246316749884471,0.0005144587283804678,0.04194870877046424
2025-03-10 11:15:00,44.1,44.15,44.1,44.15,2,88250.0,,,,0.0516184298993565,0.01110797933326877,0.04051045056608773
2025-03-10 12:49:00,44.1,44.1,44.1,44.1,1,44100.0,,,,0.05488411549468708,0.020116781812351502,0.034767333682335574
2025-03-10 12:51:00,44.05,44.05,44.05,44.05,1,44050.0,,,,0.053599321011908785,0.02696755535820447,0.026631765653704315
