ts,open,high,low,close,volume,amount,ma20,ma60,ma240,macd,signal,hist
2025-03-07 11:30:00,22.55,22.55,22.55,22.55,20,451.0,,,,0.0,0.0,0.0
2025-03-07 11:39:00,21.95,21.95,21.95,21.95,1000,21950.0,,,,-0.01346153846153797,-0.007478632478632205,-0.005982905982905765
2025-03-07 11:46:00,21.95,21.95,21.95,21.95,1000,21950.0,,,,-0.017152671938191588,-0.011443402748943426,-0.005709269189248162
2025-03-07 12:05:00,21.95,21.95,21.95,21.95,1000,21950.0,,,,-0.018411103362080183,-0.013803734934965364,-0.00460736842711482
2025-03-07 13:11:00,22.5,22.5,21.95,22.4,8180,183182.0,,,,-0.0008007804643810346,-0.009935649954425047,0.009134869490044013
2025-03-07 13:12:00,22.95,23.0,22.5,23.0,7000,159750.0,,,,0.03545681516168031,0.0023682318642781557,0.033088583297402156
2025-03-07 13:14:00,22.5,22.5,22.4,22.4,38000,854700.0,,,,0.030917422077440193,0.00959327028413946,0.021324151793300734
2025-03-07 13:16:00,22.95,22.95,22.95,22.95,10,229.5,,,,0.05353440330893733,0.020153150863188068,0.03338125244574926
2025-03-10 09:01:00,22.95,22.95,22.5,22.5,5002,113445.9,,,,0.04605555072617307,0.02613673373400596,0.019918816992167108
2025-03-10 09:02:00,23.05,23.05,22.85,22.95,7500,172125.0,,,,0.06325940219287318,0.034454366436738854,0.02880503575613433
2025-03-10 09:03:00,22.95,22.95,22.95,22.95,6000,137700.0,,,,0.07480401711212892,0.043282639449189565,0.03152137766293935
2025-03-10 10:26:00,22.35,22.45,22.35,22.45,11000,246350.0,,,,0.05478477608289367,0.04575281601712439,0.009031960065769284
2025-03-10 10:38:00,22.55,22.55,22.55,22.55,3000,67650.0,,,,0.04486003916399639,0.04556387341721993,-0.0007038342532235398
2025-03-10 10:40:00,22.35,22.35,22.35,22.35,3000,67050.0,,,,0.025257368877060316,0.041315737516415735,-0.01605836863935542
2025-03-10 11:26:00,22.8,22.8,22.8,22.8,20,456.0,,,,0.03685547686362156,0.040391154513453674,-0.0035356776498321127
2025-03-10 12:27:00,22.8,22.8,22.8,22.8,5000,114000.0,,,,0.04519281634868477,0.04137930072365007,0.003813515625034701
2025-03-10 12:29:00,22.85,22.85,22.85,22.85,10,228.5,,,,0.05408458833675667,0.043978895926198955,0.010105692410557712
2025-03-10 12:30:00,22.85,22.85,22.85,22.85,2000,45700.0,,,,0.06023029405159619,0.047288801509484474,0.012941492542111716
2025-03-10 12:36:00,22.9,22.9,22.9,22.9,10,229.0,,,,0.0674281739357383,0.05137557257277616,0.01605260136296214
2025-03-10 12:49:00,22.85,22.85,22.85,22.85,3000,68550.0,22.5975,,,0.06890302931511627,0.054921950879375674,0.013981078435740597
2025-03-10 12:51:00,22.5,22.85,22.5,22.85,6000,136050.0,22.6125,,,0.06921671047798483,0.05780751745314449,0.011409193024840343
2025-03-10 13:25:00,22.9,22.9,22.9,22.9,3000,68700.0,22.66,,,0.07198863726125282,0.0606648246203878,0.011323812640865016
2025-03-10 13:26:00,22.9,22.9,22.8,22.9,11000,251700.0,22.707500000000003,,,0.07328496107161087,0.06320383960973894,0.010081121461871928
2025-03-10 13:27:00,22.75,22.9,22.7,22.7,11000,250350.0,22.745,,,0.05967740794889309,0.062495206853995386,-0.002817798905102295
2025-03-10 13:28:00,22.6,22.7,22.6,22.7,9000,203700.0,22.759999999999998,,,0.04839398227694858,0.059664266950011945,-0.011270284673063367
2025-03-10 13:47:00,22.85,22.85,22.85,22.85,3000,68550.0,22.7525,,,0.04957574483720251,0.05764044590365701,-0.008064701066454502
2025-03-10 13:48:00,22.6,22.7,22.6,22.7,4000,90600.0,22.767500000000002,,,0.039284890595599364,0.05396043712679195,-0.014675546531192588
2025-03-11 09:09:00,22.4,22.6,22.4,22.6,4000,90000.0,22.75,,,0.023652452979927574,0.0478870927408758,-0.024234639760948223
2025-03-11 09:35:00,22.35,22.6,22.35,22.6,3050,68180.0,22.755000000000003,,,0.011180451670238511,0.040534386765343086,-0.029353935095104575
2025-03-11 09:36:00,22.95,22.95,22.95,22.95,10,229.5,22.755,,,0.026734778765167277,0.03777104431304396,-0.011036265547876685
2025-03-11 10:11:00,22.95,22.95,22.95,22.95,600,13770.0,22.755,,,0.0385734162330742,0.037931677780731046,0.0006417384523431519
2025-03-11 11:02:00,22.85,22.85,22.7,22.7,8000,182350.0,22.767500000000002,,,0.028974671645467964,0.03613885613403059,-0.007164184488562625
2025-03-11 11:09:00,22.85,22.85,22.85,22.85,2000,45700.0,22.7825,,,0.03224511396290097,0.03535961379629609,-0.0031144998333951165
2025-03-11 11:10:00,22.7,22.8,22.7,22.8,8000,181900.0,22.805,,,0.030706956643157923,0.03442861029080744,-0.0037216536476495157
2025-03-11 11:47:00,22.25,22.5,22.25,22.5,6000,134250.0,22.79,,,0.0066968115608112555,0.028879999760978263,-0.022183188200167007
2025-03-11 12:28:00,22.9,22.9,22.9,22.9,10,229.0,22.794999999999998,,,0.017918593196380783,0.02668700678114877,-0.008768413584767987
2025-03-11 12:57:00,22.9,22.9,22.9,22.9,1000,22900.0,22.7975,,,0.026492046039123807,0.02664800450717455,-0.0001559584680507417
2025-03-11 13:34:00,22.95,22.95,22.95,22.95,10,229.5,22.802500000000002,,,0.03668820546169371,0.028656461838346026,0.008031743623347687
2025-03-12 09:23:00,22.2,22.4,22.2,22.3,6100,135740.0,22.7725,,,-0.005234907832850411,0.021877061483013372,-0.027111969315863783
2025-03-12 09:46:00,22.3,22.3,22.3,22.3,3000,66900.0,22.745,,,-0.0379884298817359,0.009902371500746993,-0.04789080138248289
2025-03-12 09:47:00,22.4,22.4,22.4,22.4,3000,67200.0,22.7225,,,-0.055528128630705,-0.0031851202263752667,-0.05234300840432973
2025-03-12 10:09:00,23.0,23.0,23.0,23.0,10,230.0,22.7275,,,-0.022502613494001622,-0.007048947577979681,-0.01545366591602194
2025-03-12 11:47:00,22.2,22.3,22.2,22.3,13000,289100.0,22.697499999999998,,,-0.05034363563932587,-0.01570847452711425,-0.03463516111221161
2025-03-12 13:05:00,22.2,22.3,22.2,22.3,10000,222400.0,22.677500000000002,,,-0.07156620136387204,-0.026880628164367135,-0.044685573199504905
2025-03-12 13:12:00,22.95,22.95,22.95,22.95,10,229.5,22.69,,,-0.03701579216075501,-0.02890774925722084,-0.008108042903534174
2025-03-12 13:22:00,22.3,22.3,22.3,22.3,2000,44600.0,22.6625,,,-0.05999568064108729,-0.035125552192805005,-0.024870128448282285
2025-03-12 13:24:00,22.1,22.3,22.1,22.2,14000,310200.0,22.6375,,,-0.0850840417234231,-0.04511752863457944,-0.03996651308884366
2025-03-12 14:21:00,22.95,22.95,22.3,22.5,7100,160890.0,22.6325,,,-0.08037885688431601,-0.052169951558813425,-0.028208905325502583
2025-03-12 14:23:00,22.95,22.95,22.95,22.95,3000,68850.0,22.65,,,-0.0406435542081276,-0.04986463096038245,0.00922107675225485
2025-03-12 14:24:00,23.0,23.0,22.9,22.9,2000,45900.0,22.6475,,,-0.012967285900650438,-0.04248505662363159,0.029517770722981153
2025-03-12 14:28:00,22.6,22.6,22.6,22.6,6000,135600.0,22.630000000000003,,,-0.014635185249215255,-0.0369150187501587,0.022279833500943445
2025-03-12 14:30:00,22.55,22.55,22.55,22.55,3000,67650.0,22.6225,,,-0.01969528827063627,-0.03347104119563649,0.013775752925000224
2025-03-13 10:33:00,22.2,22.2,22.2,22.2,3000,66600.0,22.59,,,-0.05091531356023893,-0.0369599211635759,-0.013955392396663026
2025-03-13 11:46:00,22.2,22.3,22.2,22.3,7000,155800.0,22.565,,,-0.06692720272202379,-0.04295341251325517,-0.023973790208768622
2025-03-13 11:55:00,22.2,22.3,22.2,22.3,4000,89000.0,22.555,,,-0.07870519146202426,-0.0501038017439868,-0.02860138971803746
2025-03-13 12:30:00,22.7,22.7,22.7,22.7,20,454.0,22.545,,,-0.055521869788400124,-0.051187419407164474,-0.004334450381235651
2025-03-14 09:27:00,22.95,22.95,22.95,22.95,20,459.0,22.5475,,,-0.017014965067918553,-0.044352908082561135,0.027337943014642582
2025-03-14 09:39:00,21.9,21.9,21.9,21.9,1000,21900.0,22.494999999999997,,,-0.06952055584212857,-0.04938644968741222,-0.02013410615471635
2025-03-14 09:52:00,22.3,22.3,22.3,22.3,1000,22300.0,22.494999999999997,,,-0.07826535358915976,-0.05516224153198079,-0.023103112057178972
2025-03-14 12:02:00,22.1,22.2,22.1,22.2,13000,287700.0,22.49,22.610833333333336,,-0.09212656628182359,-0.06255511781149928,-0.029571448470324307
2025-03-14 12:46:00,22.2,22.2,22.2,22.2,1000,22200.0,22.48,22.605,,-0.10193386850667707,-0.07043087760618826,-0.03150299090048882
2025-03-14 12:48:00,22.2,22.2,22.1,22.1,5000,110900.0,22.435,22.6075,,-0.1163681339296545,-0.07961833788191632,-0.03674979604773819
2025-03-14 13:15:00,22.9,22.9,22.5,22.5,6000,137000.0,22.445,22.616666666666667,,-0.09467183143515356,-0.08262903895487338,-0.012042792480280187
2025-03-14 13:16:00,22.8,22.8,22.8,22.8,3000,68400.0,22.47,22.63083333333333,,-0.05282466777379824,-0.0766681609769546,0.02384349320315636
2025-03-14 13:18:00,22.9,22.9,22.9,22.9,5000,114500.0,22.467499999999998,22.639166666666668,,-0.011511286917166075,-0.06363677962105237,0.05212549270388629
2025-03-14 14:05:00,22.4,22.4,22.4,22.4,8000,179200.0,22.4725,22.629166666666666,,-0.0186698733620716,-0.05464339475630314,0.035973521394231545
2025-03-17 09:20:00,22.0,22.1,22.0,22.1,2000,44100.0,22.467499999999998,22.624166666666667,,-0.0478685589905794,-0.053288427167688605,0.005419868177109204
2025-03-17 09:36:00,22.5,22.5,22.5,22.5,20,450.0,22.467499999999998,22.616666666666667,,-0.038446922930326366,-0.05032012555703587,0.011873202626709503
2025-03-18 09:33:00,22.0,22.1,22.0,22.1,4000,88100.0,22.425,22.61,,-0.0623896236174204,-0.05273402566562323,-0.00965559795179717
2025-03-18 09:34:00,22.1,22.1,22.1,22.1,1000,22100.0,22.385,22.595833333333335,,-0.08043559331671446,-0.05827434010750275,-0.02216125320921171
2025-03-18 09:36:00,22.1,22.1,22.1,22.1,1000,22100.0,22.36,22.581666666666667,,-0.09365619845636886,-0.06535071270881224,-0.02830548574755662
2025-03-18 09:42:00,22.1,22.1,22.1,22.1,1000,22100.0,22.3375,22.575833333333332,,-0.10294578197895987,-0.07286972735468641,-0.030076054624273457
2025-03-18 09:46:00,22.1,22.1,22.1,22.1,1000,22100.0,22.3325,22.568333333333335,,-0.10904980751194415,-0.08010574399577114,-0.028944063516173013
2025-03-18 09:48:00,22.1,22.1,22.1,22.1,1000,22100.0,22.322499999999998,22.564166666666665,,-0.11258860507902568,-0.08660231665029017,-0.025986288428735516
2025-03-18 10:12:00,22.0,22.0,22.0,22.0,3000,66000.0,22.307499999999997,22.550833333333333,,-0.12203153068554329,-0.09368815983940869,-0.0283433708461346
2025-03-18 10:14:00,22.2,22.2,22.2,22.2,2000,44400.0,22.2825,22.540833333333335,,-0.11212661624763243,-0.0973758512801254,-0.014750764967507032
2025-03-18 10:25:00,21.9,22.05,21.9,22.0,17000,373050.0,22.235,22.526666666666667,,-0.11900314969440728,-0.10170131111224791,-0.017301838582159376
2025-03-18 10:36:00,22.05,22.05,22.05,22.05,100,2205.0,22.2425,22.513333333333332,,-0.1190544740654147,-0.10517194379869498,-0.01388253026671972
2025-03-18 10:47:00,22.15,22.2,22.1,22.1,8000,177250.0,22.2325,22.5,,-0.11375734831574746,-0.1068890247400282,-0.0068683235757192596
2025-03-18 11:31:00,22.25,22.25,22.25,22.25,2000,44500.0,22.235000000000003,22.49,,-0.09636823802038208,-0.10478486735892174,0.008416629338539663
2025-03-18 13:14:00,22.25,22.25,22.25,22.25,1000,22250.0,22.2375,22.48,,-0.08164608095328063,-0.10015711001238119,0.018511029059100556
