ts,open,high,low,close,volume,amount,ma20,ma60,ma240,macd,signal,hist
2025-03-07 09:01:00,17.7,17.7,17.55,17.55,44,778300.0,,,,0.0,0.0,0.0
2025-03-07 09:05:00,17.65,17.65,17.6,17.6,10,176300.0,,,,0.001121794871796311,0.0006232193732201728,0.0004985754985761383
2025-03-07 09:10:00,17.7,17.7,17.7,17.7,3,53100.0,,,,0.004530383344508948,0.0022245160827647522,0.002305867261744196
2025-03-07 09:17:00,17.75,17.85,17.75,17.85,8,142250.0,,,,0.01138534087688825,0.005327776514378403,0.006057564362509847
2025-03-07 09:22:00,17.8,17.8,17.8,17.8,5,89000.0,,,,0.01288091711044359,0.007574665078176947,0.005306252032266643
2025-03-07 09:33:00,17.75,17.75,17.75,17.75,1,17750.0,,,,0.011399813556106864,0.008611492989837195,0.0027883205662696687
2025-03-07 09:35:00,17.7,17.7,17.7,17.7,18,318600.0,,,,0.00798852534120087,0.008453836497231915,-0.0004653111560310452
2025-03-07 09:39:00,17.7,17.7,17.7,17.7,1,17700.0,,,,0.005572706997234889,0.007761446898730373,-0.0021887399014954845
2025-03-07 09:52:00,17.65,17.65,17.65,17.65,8,141200.0,,,,0.0013343251041533222,0.0062767498790674316,-0.004942424774914109
2025-03-07 09:54:00,17.6,17.6,17.6,17.6,6,105600.0,,,,-0.004267149413696103,0.0039143043649744426,-0.008181453778670546
2025-03-07 09:55:00,17.6,17.6,17.6,17.6,1,17600.0,,,,-0.008255020524163825,0.0012517256139754887,-0.009506746138139314
2025-03-07 09:59:00,17.6,17.6,17.6,17.6,2,35200.0,,,,-0.011066419885136014,-0.0013936954361584127,-0.009672724448977602
2025-03-07 10:00:00,17.6,17.6,17.6,17.6,1,17600.0,,,,-0.013004629198047013,-0.0038509724193186846,-0.009153656778728328
2025-03-07 10:01:00,17.6,17.6,17.6,17.6,5,88000.0,,,,-0.014286501701182175,-0.0060340929311972534,-0.008252408769984922
2025-03-07 10:03:00,17.6,17.6,17.6,17.6,10,176000.0,,,,-0.015070943904824219,-0.007907373320154428,-0.007163570584669791
2025-03-07 10:04:00,17.6,17.6,17.6,17.6,1,17600.0,,,,-0.015476748439755994,-0.00946509429148751,-0.006011654148268484
2025-03-07 10:05:00,17.6,17.6,17.6,17.6,7,123200.0,,,,-0.015594165776949609,-0.010719147353084484,-0.004875018423865125
2025-03-07 10:08:00,17.6,17.6,17.6,17.6,1,17600.0,,,,-0.015492651108704791,-0.01169136196567652,-0.003801289143028271
2025-03-07 10:10:00,17.6,17.6,17.6,17.6,1,17600.0,,,,-0.015226195728736514,-0.012408666161192964,-0.0028175295675435495
2025-03-07 10:11:00,17.6,17.6,17.6,17.6,2,35200.0,17.645000000000003,,,-0.01483708758657798,-0.012900015316342387,-0.0019370722702355923
2025-03-07 10:13:00,17.6,17.6,17.6,17.6,2,35200.0,17.6475,,,-0.014358623197573195,-0.013194452597171153,-0.0011641706004020414
2025-03-07 10:14:00,17.6,17.6,17.6,17.6,1,17600.0,17.6475,,,-0.013817102690399707,-0.013319908315629259,-0.0004971943747704485
2025-03-07 10:17:00,17.6,17.6,17.6,17.6,8,140800.0,17.642500000000002,,,-0.013233324030586857,-0.013302488630951952,6.916460036509448e-05
2025-03-07 10:18:00,17.6,17.6,17.55,17.55,6,105350.0,17.6275,,,-0.016061065447992462,-0.013856821758542132,-0.00220424368945033
2025-03-07 10:21:00,17.6,17.6,17.6,17.6,1,17600.0,17.6175,,,-0.014595888900011289,-0.014005195727843612,-0.0005906931721676775
2025-03-07 10:22:00,17.6,17.6,17.6,17.6,3,52800.0,17.610000000000003,,,-0.01328427081387673,-0.013860573651645228,0.0005763028377684977
2025-03-07 10:24:00,17.6,17.6,17.6,17.6,3,52800.0,17.605,,,-0.012107106214106267,-0.013509030184188385,0.0014019239700821182
2025-03-07 10:25:00,17.55,17.55,17.55,17.55,1,17550.0,17.597500000000004,,,-0.014623355005038974,-0.013732327067346485,-0.0008910279376924887
2025-03-07 10:31:00,17.55,17.55,17.55,17.55,2,35100.0,17.5925,,,-0.01641655480598203,-0.01427000463080363,-0.002146550175178402
2025-03-07 10:34:00,17.6,17.6,17.6,17.6,1,17600.0,17.5925,,,-0.013994399950131964,-0.014214815373678162,0.00022041542354619796
2025-03-07 10:38:00,17.6,17.6,17.6,17.6,2,35200.0,17.5925,,,-0.011940484988539168,-0.013759498372533336,0.0018190133839941676
2025-03-07 10:48:00,17.65,17.65,17.6,17.6,3,52900.0,17.5925,,,-0.010197540519349957,-0.013046541939615332,0.002849001420265375
2025-03-07 11:09:00,17.6,17.6,17.6,17.6,1,17600.0,17.5925,,,-0.008717425006544488,-0.012180169424181559,0.003462744417637071
2025-03-07 11:14:00,17.6,17.6,17.6,17.6,2,35200.0,17.5925,,,-0.007459618689313885,-0.01123558031362684,0.003775961624312955
2025-03-07 11:15:00,17.6,17.6,17.6,17.6,1,17600.0,17.5925,,,-0.006389979448105265,-0.010266066859142524,0.0038760874110372583
2025-03-07 11:18:00,17.65,17.65,17.65,17.65,2,35300.0,17.595000000000002,,,-0.001719696758129885,-0.008556237967741154,0.006836541209611269
2025-03-07 11:20:00,17.65,17.65,17.65,17.65,1,17650.0,17.5975,,,0.0019539752132615718,-0.006453649468357603,0.008407624681619175
2025-03-07 11:22:00,17.65,17.65,17.65,17.65,1,17650.0,17.6,,,0.004806161028639622,-0.0042012195575681635,0.009007380586207786
2025-03-07 11:26:00,17.65,17.65,17.65,17.65,3,52950.0,17.6025,,,0.006983109688516009,-0.0019639819834992448,0.008947091672015253
2025-03-07 11:32:00,17.6,17.6,17.6,17.6,3,52800.0,17.6025,,,0.004787325622512384,-0.0006135409578951303,0.005400866580407514
2025-03-07 11:45:00,17.6,17.6,17.6,17.6,2,35200.0,17.6025,,,0.00301355735734532,0.00011195585320673318,0.002901601504138587
2025-03-07 11:46:00,17.6,17.6,17.55,17.55,29,509700.0,17.6,,,-0.0022529665749715377,-0.0003610688729222758,-0.001891897702049262
2025-03-07 11:47:00,17.55,17.55,17.55,17.55,2,35100.0,17.5975,,,-0.006350486267173494,-0.00155903388104621,-0.0047914523861272845
2025-03-07 11:49:00,17.6,17.6,17.6,17.6,7,123200.0,17.6,,,-0.005622211627620999,-0.002371713676857882,-0.003250497950763117
2025-03-07 11:53:00,17.6,17.6,17.6,17.6,1,17600.0,17.6,,,-0.004987565195417432,-0.002894906768842905,-0.0020926584265745264
2025-03-07 12:01:00,17.6,17.6,17.6,17.6,2,35200.0,17.6,,,-0.004433493773831287,-0.003202634892600704,-0.0012308588812305833
2025-03-07 12:08:00,17.6,17.6,17.6,17.6,2,35200.0,17.6,,,-0.003948857208019518,-0.0033518835161288722,-0.0005969736918906461
2025-03-07 12:17:00,17.6,17.6,17.6,17.6,1,17600.0,17.6025,,,-0.0035241395598646363,-0.003386335493180787,-0.00013780406668384947
2025-03-07 12:18:00,17.6,17.6,17.6,17.6,2,35200.0,17.605,,,-0.003151204769839211,-0.0033393085095230484,0.0001881037396838374
