ts,open,high,low,close,volume,amount,ma20,ma60,ma240,macd,signal,hist
2025-03-07 09:01:00,36.7,36.7,36.35,36.5,33,1206500.0,,,,0.0,0.0,0.0
2025-03-07 09:02:00,36.75,36.75,36.75,36.75,3,110250.0,,,,0.005608974358978003,0.00311609686609889,0.0024928774928791126
2025-03-07 09:03:00,36.75,36.75,36.65,36.75,13,477250.0,,,,0.00714694664091553,0.004768084478728661,0.0023788621621868697
2025-03-07 09:04:00,36.75,36.8,36.65,36.65,10,367200.0,,,,0.0040608311555558885,0.004528500019659293,-0.00046766886410340436
2025-03-07 09:05:00,36.65,36.65,36.45,36.45,41,1495850.0,,,,-0.005660068840491306,0.0014976311298001198,-0.007157699970291425
2025-03-07 09:06:00,36.45,36.45,36.45,36.45,2,72900.0,,,,-0.011397257571211128,-0.001997600650116624,-0.009399656921094504
2025-03-07 09:09:00,36.6,36.6,36.6,36.6,6,219600.0,,,,-0.00808500603147877,-0.003538160554941352,-0.004546845476537418
2025-03-07 09:10:00,36.6,36.6,36.5,36.6,4,146300.0,,,,-0.005734043537295008,-0.004065872529189571,-0.0016681710081054369
2025-03-07 09:12:00,36.6,36.6,36.6,36.6,2,73200.0,,,,-0.004018800298212,-0.00405499861030721,3.6198312095210225e-05
2025-03-07 09:13:00,36.6,36.6,36.45,36.45,13,474550.0,,,,-0.01046998538785715,-0.005492328037949779,-0.004977657349907371
2025-03-07 09:14:00,36.45,36.45,36.45,36.45,5,182250.0,,,,-0.014984881161680619,-0.0075692444215803446,-0.007415636740100274
2025-03-07 09:15:00,36.45,36.45,36.4,36.4,24,874450.0,,,,-0.0208376582108869,-0.010418743247734837,-0.010418914963152063
2025-03-07 09:16:00,36.4,36.4,36.4,36.4,1,36400.0,,,,-0.024901816107998798,-0.013483864650957023,-0.011417951457041775
2025-03-07 09:17:00,36.35,36.35,36.25,36.25,28,1017650.0,,,,-0.0363138954776403,-0.01825992413374467,-0.018053971343895633
2025-03-07 09:18:00,36.25,36.25,36.25,36.25,7,253750.0,,,,-0.0444569869217446,-0.02369040474167527,-0.02076658218006933
2025-03-07 09:20:00,36.25,36.25,36.25,36.25,4,145000.0,,,,-0.05007713847830786,-0.02912059783649157,-0.02095654064181629
2025-03-07 09:21:00,36.25,36.25,36.25,36.25,2,72500.0,,,,-0.05374183427576895,-0.03415828372581692,-0.019583550549952033
2025-03-07 09:23:00,36.25,36.25,36.15,36.2,20,723900.0,,,,-0.059041145503869075,-0.03922615065589887,-0.019814994847970203
2025-03-07 09:24:00,36.2,36.2,36.2,36.2,1,36200.0,,,,-0.06239558651359545,-0.04392779567302915,-0.018467790840566295
2025-03-07 09:26:00,36.2,36.2,36.2,36.2,2,72400.0,36.4325,,,-0.06422806915129797,-0.048035205580791863,-0.01619286357050611
2025-03-07 09:27:00,36.25,36.25,36.25,36.25,1,36250.0,36.42,,,-0.061566130270549024,-0.05076658302912232,-0.010799547241426705
2025-03-07 09:28:00,36.3,36.3,36.3,36.3,2,72600.0,36.3975,,,-0.05541783167866754,-0.051703747814612504,-0.003714083864055036
2025-03-07 09:29:00,36.3,36.3,36.3,36.3,1,36300.0,36.375,,,-0.0499925483823489,-0.051359475704316475,0.0013669273219675745
2025-03-07 09:30:00,36.25,36.25,36.2,36.25,72,2609550.0,36.355000000000004,,,-0.048626123102195606,-0.05081021135634521,0.002184088254149605
2025-03-07 09:32:00,36.15,36.15,36.15,36.15,2,72300.0,36.339999999999996,,,-0.05394234276131016,-0.05143901318347645,-0.00250332957783371
2025-03-07 09:34:00,36.2,36.2,36.2,36.2,1,36200.0,36.3275,,,-0.05393776306770803,-0.05194027814069589,-0.0019974849270121414
2025-03-07 09:39:00,36.25,36.25,36.25,36.25,9,326250.0,36.31,,,-0.04975981816463815,-0.05150312918416319,0.0017433110195250456
2025-03-07 09:41:00,36.2,36.2,36.2,36.2,3,108600.0,36.290000000000006,,,-0.04949740960572058,-0.051101207839529095,0.0016037982338085177
2025-03-07 09:43:00,36.25,36.25,36.25,36.25,3,108750.0,36.2725,,,-0.04511272015492551,-0.049901654083077895,0.0047889339281523835
2025-03-07 09:44:00,36.2,36.2,36.2,36.2,1,36200.0,36.26,,,-0.04479766607403235,-0.048879591228738736,0.004081925154706387
2025-03-07 09:45:00,36.2,36.2,36.2,36.2,1,36200.0,36.2475,,,-0.0440325695422743,-0.04790922588815958,0.003876656345885278
2025-03-07 09:51:00,36.2,36.2,36.2,36.2,11,398200.0,36.2375,,,-0.042925390278945486,-0.046911668419864605,0.0039862781409191195
2025-03-07 09:53:00,36.15,36.15,36.05,36.05,15,541700.0,36.22,,,-0.052671804862974625,-0.048064426355631205,-0.0046073785073434195
2025-03-07 09:54:00,36.0,36.0,36.0,36.0,6,216000.0,36.2075,,,-0.06340738487484998,-0.05113457480968719,-0.012272810065162794
2025-03-07 09:55:00,35.95,35.95,35.95,35.95,1,35950.0,36.1925,,,-0.0748145491886163,-0.055872491612858406,-0.01894205757575789
2025-03-07 09:56:00,36.0,36.0,36.0,36.0,1,36000.0,36.17999999999999,,,-0.07911603820537039,-0.060522710013510374,-0.018593328191860013
2025-03-07 09:58:00,36.0,36.0,36.0,36.0,1,36000.0,36.1675,,,-0.08157125823592537,-0.06473351284490905,-0.016837745391016318
2025-03-07 10:04:00,36.0,36.0,36.0,36.0,2,72000.0,36.1575,,,-0.08255483432436961,-0.06829851756331316,-0.014256316761056445
2025-03-07 10:06:00,36.0,36.0,36.0,36.0,2,72000.0,36.147499999999994,,,-0.0823763376283182,-0.07111454946987007,-0.011261788158448124
2025-03-07 10:07:00,36.0,36.0,36.0,36.0,1,36000.0,36.1375,,,-0.08129103836895268,-0.07315011782313083,-0.008140920545821856
2025-03-07 10:08:00,36.15,36.35,36.15,36.35,5,181050.0,36.1425,,,-0.05268570018345997,-0.06905679901888064,0.016371098835420664
2025-03-07 10:11:00,36.2,36.2,36.05,36.15,7,252750.0,36.135,,,-0.04506075497376116,-0.06425718190358866,0.019196426929827495
2025-03-07 10:12:00,36.15,36.15,36.15,36.15,2,72300.0,36.127500000000005,,,-0.0385745160719253,-0.05912029913913085,0.020545783067205545
2025-03-07 10:15:00,36.1,36.1,36.1,36.1,2,72200.0,36.12,,,-0.036917818862526985,-0.0546795613070452,0.017761742444518218
2025-03-07 10:16:00,36.1,36.15,36.1,36.15,2,72250.0,36.120000000000005,,,-0.03132482114713042,-0.05000840981772017,0.01868358867058975
2025-03-07 10:19:00,36.3,36.3,36.3,36.3,2,72600.0,36.125,,,-0.014941975817997388,-0.042994878631882,0.02805290281388461
2025-03-07 10:22:00,36.15,36.15,36.15,36.15,1,36150.0,36.12,,,-0.013609333450951056,-0.037117605761239875,0.02350827231028882
2025-03-07 10:27:00,36.15,36.15,36.1,36.1,3,108350.0,36.114999999999995,,,-0.0163066690904472,-0.03295532560513213,0.01664865651468493
2025-03-07 10:28:00,36.15,36.15,36.15,36.15,1,36150.0,36.11,,,-0.01432926429443171,-0.02923004688179877,0.014900782587367059
2025-03-07 10:29:00,36.1,36.1,36.1,36.1,2,72200.0,36.105000000000004,,,-0.01652643850282942,-0.026689288943095843,0.010162850440266422
2025-03-07 10:32:00,36.05,36.05,36.0,36.0,6,216250.0,36.095,,,-0.025889557287676723,-0.026529340785726913,0.0006397834980501893
2025-03-07 10:36:00,36.0,36.0,36.0,36.0,10,360000.0,36.085,,,-0.03292748851124827,-0.027808982019567177,-0.0051185064916810935
2025-03-07 10:38:00,35.95,35.95,35.95,35.95,7,251650.0,36.08,,,-0.04198991430421728,-0.0306451892021044,-0.01134472510211288
